danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.775,0.967,6,-2.012,1,0.339,0.103,0.0,0.516,0.567,96.997,audio_features,5EgzUqMGY796OzurAD0f7W,spotify:track:5EgzUqMGY796OzurAD0f7W,https://api.spotify.com/v1/tracks/5EgzUqMGY796OzurAD0f7W,https://api.spotify.com/v1/audio-analysis/5EgzUqMGY796OzurAD0f7W,440333,4
0.734,0.41,6,-10.821,1,0.202,0.124,0.000899,0.258,0.452,87.026,audio_features,1NelbD1hgZWGbYfUxNr8x7,spotify:track:1NelbD1hgZWGbYfUxNr8x7,https://api.spotify.com/v1/tracks/1NelbD1hgZWGbYfUxNr8x7,https://api.spotify.com/v1/audio-analysis/1NelbD1hgZWGbYfUxNr8x7,171839,4
0.718,0.848,11,-6.365,0,0.384,0.362,0.0,0.365,0.694,98.484,audio_features,2PYZtniqP9pRWtokwTF0Yq,spotify:track:2PYZtniqP9pRWtokwTF0Yq,https://api.spotify.com/v1/tracks/2PYZtniqP9pRWtokwTF0Yq,https://api.spotify.com/v1/audio-analysis/2PYZtniqP9pRWtokwTF0Yq,204960,4
0.697,0.628,11,-11.314,0,0.406,0.0476,0.0,0.0913,0.646,92.649,audio_features,5B2XUxjtzJJehThLUbHKrP,spotify:track:5B2XUxjtzJJehThLUbHKrP,https://api.spotify.com/v1/tracks/5B2XUxjtzJJehThLUbHKrP,https://api.spotify.com/v1/audio-analysis/5B2XUxjtzJJehThLUbHKrP,266998,4
0.513,0.318,2,-10.232,0,0.0304,0.58,1.43e-06,0.131,0.568,113.915,audio_features,4JL6ytuh6WVUDRgLdmJqT6,spotify:track:4JL6ytuh6WVUDRgLdmJqT6,https://api.spotify.com/v1/tracks/4JL6ytuh6WVUDRgLdmJqT6,https://api.spotify.com/v1/audio-analysis/4JL6ytuh6WVUDRgLdmJqT6,211800,4
0.489,0.397,9,-9.425,0,0.0343,0.65,1.2e-06,0.108,0.883,148.779,audio_features,0WuYnp4sZGQ3iqQ9KPeyz6,spotify:track:0WuYnp4sZGQ3iqQ9KPeyz6,https://api.spotify.com/v1/tracks/0WuYnp4sZGQ3iqQ9KPeyz6,https://api.spotify.com/v1/audio-analysis/0WuYnp4sZGQ3iqQ9KPeyz6,205800,3
0.464,0.267,2,-11.268,1,0.0325,0.625,1.04e-06,0.0844,0.823,100.567,audio_features,2Cc2czcDmpt47P7KXbbrRK,spotify:track:2Cc2czcDmpt47P7KXbbrRK,https://api.spotify.com/v1/tracks/2Cc2czcDmpt47P7KXbbrRK,https://api.spotify.com/v1/audio-analysis/2Cc2czcDmpt47P7KXbbrRK,222200,4
0.204,0.226,7,-15.281,1,0.0317,0.523,0.895,0.109,0.0776,157.949,audio_features,4QmFDHpYxL1yMgu4aBuzx4,spotify:track:4QmFDHpYxL1yMgu4aBuzx4,https://api.spotify.com/v1/tracks/4QmFDHpYxL1yMgu4aBuzx4,https://api.spotify.com/v1/audio-analysis/4QmFDHpYxL1yMgu4aBuzx4,405466,1
0.816,0.675,11,-5.552,0,0.16,0.341,1.57e-05,0.11,0.35,112.013,audio_features,0a6MJJzAqufu57cTYuvaWj,spotify:track:0a6MJJzAqufu57cTYuvaWj,https://api.spotify.com/v1/tracks/0a6MJJzAqufu57cTYuvaWj,https://api.spotify.com/v1/audio-analysis/0a6MJJzAqufu57cTYuvaWj,128936,4
0.585,0.91,0,-5.762,1,0.0681,0.0717,0.000372,0.35,0.936,170.028,audio_features,6v9Fj3XAn4AU1BytevCBq0,spotify:track:6v9Fj3XAn4AU1BytevCBq0,https://api.spotify.com/v1/tracks/6v9Fj3XAn4AU1BytevCBq0,https://api.spotify.com/v1/audio-analysis/6v9Fj3XAn4AU1BytevCBq0,218867,4
0.617,0.567,0,-9.862,1,0.0285,0.634,0.0,0.242,0.907,105.14,audio_features,5AQimGrqEzxuLIyM2gnwEz,spotify:track:5AQimGrqEzxuLIyM2gnwEz,https://api.spotify.com/v1/tracks/5AQimGrqEzxuLIyM2gnwEz,https://api.spotify.com/v1/audio-analysis/5AQimGrqEzxuLIyM2gnwEz,205960,4
0.662,0.965,10,-4.245,0,0.0565,0.024,1.12e-06,0.501,0.648,129.937,audio_features,3AWxDezyAPXbLo5BC6Z3D2,spotify:track:3AWxDezyAPXbLo5BC6Z3D2,https://api.spotify.com/v1/tracks/3AWxDezyAPXbLo5BC6Z3D2,https://api.spotify.com/v1/audio-analysis/3AWxDezyAPXbLo5BC6Z3D2,193852,4
0.554,0.573,7,-7.8,1,0.0326,0.854,0.0,0.2,0.965,136.994,audio_features,1g3rjTKiOC5jdriTM66erd,spotify:track:1g3rjTKiOC5jdriTM66erd,https://api.spotify.com/v1/tracks/1g3rjTKiOC5jdriTM66erd,https://api.spotify.com/v1/audio-analysis/1g3rjTKiOC5jdriTM66erd,167800,4
0.802,0.7,2,-7.338,0,0.12,0.511,4.92e-06,0.173,0.915,128.054,audio_features,6dM6p2tuys6BXuAjLmU6A0,spotify:track:6dM6p2tuys6BXuAjLmU6A0,https://api.spotify.com/v1/tracks/6dM6p2tuys6BXuAjLmU6A0,https://api.spotify.com/v1/audio-analysis/6dM6p2tuys6BXuAjLmU6A0,197625,4
0.83,0.247,1,-10.727,1,0.0624,0.996,5.09e-05,0.0898,0.553,125.499,audio_features,4TFwgDUpHi4iOYFd1V8OaX,spotify:track:4TFwgDUpHi4iOYFd1V8OaX,https://api.spotify.com/v1/tracks/4TFwgDUpHi4iOYFd1V8OaX,https://api.spotify.com/v1/audio-analysis/4TFwgDUpHi4iOYFd1V8OaX,176213,4
0.695,0.151,0,-13.078,1,0.0902,0.996,0.0,0.0969,0.607,118.744,audio_features,2yKQJXgSPIwFq3sIN9BqmS,spotify:track:2yKQJXgSPIwFq3sIN9BqmS,https://api.spotify.com/v1/tracks/2yKQJXgSPIwFq3sIN9BqmS,https://api.spotify.com/v1/audio-analysis/2yKQJXgSPIwFq3sIN9BqmS,184493,4
0.568,0.42,0,-8.255,1,0.0525,0.991,0.0,0.135,0.294,76.509,audio_features,5RzVsxBYY9JANDmGcxAQuE,spotify:track:5RzVsxBYY9JANDmGcxAQuE,https://api.spotify.com/v1/tracks/5RzVsxBYY9JANDmGcxAQuE,https://api.spotify.com/v1/audio-analysis/5RzVsxBYY9JANDmGcxAQuE,172693,4
0.77,0.219,10,-10.734,1,0.167,0.993,0.0122,0.13,0.76,135.952,audio_features,3p2SsdhZwwkV3IB57d2Iqo,spotify:track:3p2SsdhZwwkV3IB57d2Iqo,https://api.spotify.com/v1/tracks/3p2SsdhZwwkV3IB57d2Iqo,https://api.spotify.com/v1/audio-analysis/3p2SsdhZwwkV3IB57d2Iqo,167480,4
0.852,0.18,7,-12.982,1,0.0938,0.996,0.00158,0.152,0.797,122.633,audio_features,2H3CqrNKjAyJAUO24cFfY8,spotify:track:2H3CqrNKjAyJAUO24cFfY8,https://api.spotify.com/v1/tracks/2H3CqrNKjAyJAUO24cFfY8,https://api.spotify.com/v1/audio-analysis/2H3CqrNKjAyJAUO24cFfY8,182230,4
0.649,0.155,7,-13.034,1,0.0759,0.996,0.128,0.137,0.702,101.114,audio_features,4Ahds3Z6VMDdnpAQOdUCSF,spotify:track:4Ahds3Z6VMDdnpAQOdUCSF,https://api.spotify.com/v1/tracks/4Ahds3Z6VMDdnpAQOdUCSF,https://api.spotify.com/v1/audio-analysis/4Ahds3Z6VMDdnpAQOdUCSF,196493,4
0.684,0.175,4,-13.252,1,0.0536,0.996,0.00115,0.213,0.626,124.177,audio_features,2Obx2baYo130E77OUACLBV,spotify:track:2Obx2baYo130E77OUACLBV,https://api.spotify.com/v1/tracks/2Obx2baYo130E77OUACLBV,https://api.spotify.com/v1/audio-analysis/2Obx2baYo130E77OUACLBV,151092,4
0.524,0.166,7,-14.474,1,0.0756,0.996,0.0145,0.11,0.809,208.293,audio_features,3UfmEQ6DCYgNgH2lw2E3zr,spotify:track:3UfmEQ6DCYgNgH2lw2E3zr,https://api.spotify.com/v1/tracks/3UfmEQ6DCYgNgH2lw2E3zr,https://api.spotify.com/v1/audio-analysis/3UfmEQ6DCYgNgH2lw2E3zr,160862,4
0.725,0.0981,2,-15.221,1,0.107,0.995,0.0,0.0807,0.84,116.795,audio_features,1qslV0KMEuCSqEDuZJcm3M,spotify:track:1qslV0KMEuCSqEDuZJcm3M,https://api.spotify.com/v1/tracks/1qslV0KMEuCSqEDuZJcm3M,https://api.spotify.com/v1/audio-analysis/1qslV0KMEuCSqEDuZJcm3M,181371,4
0.69,0.129,0,-14.688,1,0.0415,0.996,0.125,0.438,0.329,125.397,audio_features,74ISGWjN6UuHX6GMrs9uCh,spotify:track:74ISGWjN6UuHX6GMrs9uCh,https://api.spotify.com/v1/tracks/74ISGWjN6UuHX6GMrs9uCh,https://api.spotify.com/v1/audio-analysis/74ISGWjN6UuHX6GMrs9uCh,190198,4
0.628,0.717,1,-6.297,1,0.302,0.45,1.03e-05,0.102,0.702,97.797,audio_features,10MT143XPpjYtm6uF2KMYO,spotify:track:10MT143XPpjYtm6uF2KMYO,https://api.spotify.com/v1/tracks/10MT143XPpjYtm6uF2KMYO,https://api.spotify.com/v1/audio-analysis/10MT143XPpjYtm6uF2KMYO,161677,5
0.638,0.675,6,-11.382,1,0.0433,0.000228,0.888,0.0962,0.542,120.034,audio_features,4UOIenDIs2SebDMQhU5GO8,spotify:track:4UOIenDIs2SebDMQhU5GO8,https://api.spotify.com/v1/tracks/4UOIenDIs2SebDMQhU5GO8,https://api.spotify.com/v1/audio-analysis/4UOIenDIs2SebDMQhU5GO8,227871,4
0.703,0.752,6,-5.807,1,0.0308,0.0485,4.01e-05,0.0823,0.578,99.991,audio_features,3ZDsoUCmLWWnxw1gNoRRfF,spotify:track:3ZDsoUCmLWWnxw1gNoRRfF,https://api.spotify.com/v1/tracks/3ZDsoUCmLWWnxw1gNoRRfF,https://api.spotify.com/v1/audio-analysis/3ZDsoUCmLWWnxw1gNoRRfF,276374,4
0.729,0.697,2,-9.45,1,0.0385,0.236,0.0105,0.0801,0.75,100.01,audio_features,1maZh8pIdjej9TLiaITiIM,spotify:track:1maZh8pIdjej9TLiaITiIM,https://api.spotify.com/v1/tracks/1maZh8pIdjej9TLiaITiIM,https://api.spotify.com/v1/audio-analysis/1maZh8pIdjej9TLiaITiIM,146400,4
0.744,0.0238,0,-27.544,1,0.127,0.995,0.891,0.11,0.311,183.909,audio_features,7pueLefn3wpJgvTYEaoCqe,spotify:track:7pueLefn3wpJgvTYEaoCqe,https://api.spotify.com/v1/tracks/7pueLefn3wpJgvTYEaoCqe,https://api.spotify.com/v1/audio-analysis/7pueLefn3wpJgvTYEaoCqe,271304,4
0.694,0.742,8,-5.871,1,0.034,0.00414,0.518,0.103,0.632,120.027,audio_features,2d2pZubkmgy64ljYbKfWmw,spotify:track:2d2pZubkmgy64ljYbKfWmw,https://api.spotify.com/v1/tracks/2d2pZubkmgy64ljYbKfWmw,https://api.spotify.com/v1/audio-analysis/2d2pZubkmgy64ljYbKfWmw,232000,4
0.685,0.886,2,-8.01,0,0.0454,0.166,0.00971,0.134,0.665,110.001,audio_features,19F9rny5EMRjZEkqPJnKvy,spotify:track:19F9rny5EMRjZEkqPJnKvy,https://api.spotify.com/v1/tracks/19F9rny5EMRjZEkqPJnKvy,https://api.spotify.com/v1/audio-analysis/19F9rny5EMRjZEkqPJnKvy,218182,4
0.647,0.292,6,-18.165,1,0.0254,0.77,0.851,0.0898,0.405,88.209,audio_features,70Xqwvbt8fdJ9GnnnboZDW,spotify:track:70Xqwvbt8fdJ9GnnnboZDW,https://api.spotify.com/v1/tracks/70Xqwvbt8fdJ9GnnnboZDW,https://api.spotify.com/v1/audio-analysis/70Xqwvbt8fdJ9GnnnboZDW,288496,4
0.762,0.43,10,-14.149,0,0.0346,0.837,0.87,0.095,0.468,92.0,audio_features,5OEOPTQFBBsKRSNHw2ZeOJ,spotify:track:5OEOPTQFBBsKRSNHw2ZeOJ,https://api.spotify.com/v1/tracks/5OEOPTQFBBsKRSNHw2ZeOJ,https://api.spotify.com/v1/audio-analysis/5OEOPTQFBBsKRSNHw2ZeOJ,200870,4
0.656,0.521,0,-14.017,1,0.0479,0.169,1.95e-05,0.209,0.322,120.08,audio_features,06vLnsGIloN4GOeoFYIBtr,spotify:track:06vLnsGIloN4GOeoFYIBtr,https://api.spotify.com/v1/tracks/06vLnsGIloN4GOeoFYIBtr,https://api.spotify.com/v1/audio-analysis/06vLnsGIloN4GOeoFYIBtr,154000,4
0.627,0.619,10,-3.336,1,0.0445,0.205,1.59e-06,0.242,0.309,120.083,audio_features,1vyDG4QjChjxBDUYmybnir,spotify:track:1vyDG4QjChjxBDUYmybnir,https://api.spotify.com/v1/tracks/1vyDG4QjChjxBDUYmybnir,https://api.spotify.com/v1/audio-analysis/1vyDG4QjChjxBDUYmybnir,174000,4
0.622,0.956,2,-4.266,1,0.0465,0.000774,0.26,0.354,0.432,131.995,audio_features,5P3fAzgdGmpUTa1OSmWR3P,spotify:track:5P3fAzgdGmpUTa1OSmWR3P,https://api.spotify.com/v1/tracks/5P3fAzgdGmpUTa1OSmWR3P,https://api.spotify.com/v1/audio-analysis/5P3fAzgdGmpUTa1OSmWR3P,528000,4
0.73,0.798,2,-7.311,1,0.0425,0.000173,0.801,0.128,0.0422,127.997,audio_features,19Lc5SfJJ5O1oaxY0fpwfh,spotify:track:19Lc5SfJJ5O1oaxY0fpwfh,https://api.spotify.com/v1/tracks/19Lc5SfJJ5O1oaxY0fpwfh,https://api.spotify.com/v1/audio-analysis/19Lc5SfJJ5O1oaxY0fpwfh,422087,4
0.641,0.837,2,-5.137,1,0.0339,7.83e-05,0.26,0.0388,0.144,127.929,audio_features,3REVMjNTAieKlVaSB8vybt,spotify:track:3REVMjNTAieKlVaSB8vybt,https://api.spotify.com/v1/tracks/3REVMjNTAieKlVaSB8vybt,https://api.spotify.com/v1/audio-analysis/3REVMjNTAieKlVaSB8vybt,532500,4
0.669,0.986,6,-5.662,0,0.0668,0.000545,0.936,0.431,0.328,127.993,audio_features,3ZJCJ5xLfd3rKJg77tWf5I,spotify:track:3ZJCJ5xLfd3rKJg77tWf5I,https://api.spotify.com/v1/tracks/3ZJCJ5xLfd3rKJg77tWf5I,https://api.spotify.com/v1/audio-analysis/3ZJCJ5xLfd3rKJg77tWf5I,433288,4
0.662,0.936,4,-7.633,0,0.0715,0.00115,0.857,0.0696,0.144,127.995,audio_features,5Gwgo0I8mI4idVlMC2Lb8w,spotify:track:5Gwgo0I8mI4idVlMC2Lb8w,https://api.spotify.com/v1/tracks/5Gwgo0I8mI4idVlMC2Lb8w,https://api.spotify.com/v1/audio-analysis/5Gwgo0I8mI4idVlMC2Lb8w,413571,4
0.692,0.89,6,-6.759,1,0.0443,0.000338,0.88,0.378,0.762,127.998,audio_features,5JKnyvDjM41O9pIav5GmPd,spotify:track:5JKnyvDjM41O9pIav5GmPd,https://api.spotify.com/v1/tracks/5JKnyvDjM41O9pIav5GmPd,https://api.spotify.com/v1/audio-analysis/5JKnyvDjM41O9pIav5GmPd,423786,4
0.771,0.863,6,-5.865,0,0.0431,0.000479,0.19,0.65,0.283,127.981,audio_features,7bSUR1j6z2fN7tPq31p6Lz,spotify:track:7bSUR1j6z2fN7tPq31p6Lz,https://api.spotify.com/v1/tracks/7bSUR1j6z2fN7tPq31p6Lz,https://api.spotify.com/v1/audio-analysis/7bSUR1j6z2fN7tPq31p6Lz,480000,4
0.766,0.662,4,-5.08,0,0.0528,0.00131,0.0,0.209,0.718,128.017,audio_features,0whkE1Gt1xFYEf1w04Uc3a,spotify:track:0whkE1Gt1xFYEf1w04Uc3a,https://api.spotify.com/v1/tracks/0whkE1Gt1xFYEf1w04Uc3a,https://api.spotify.com/v1/audio-analysis/0whkE1Gt1xFYEf1w04Uc3a,230240,4
0.646,0.637,6,-9.466,1,0.0314,5.06e-05,0.876,0.0862,0.0993,127.986,audio_features,4v4VwpGXgNoN6FVElJdLMF,spotify:track:4v4VwpGXgNoN6FVElJdLMF,https://api.spotify.com/v1/tracks/4v4VwpGXgNoN6FVElJdLMF,https://api.spotify.com/v1/audio-analysis/4v4VwpGXgNoN6FVElJdLMF,442784,4
0.691,0.959,7,-5.265,1,0.0494,0.00807,0.487,0.112,0.448,128.013,audio_features,4aoux9fPMXJzaeeSmrXnFx,spotify:track:4aoux9fPMXJzaeeSmrXnFx,https://api.spotify.com/v1/tracks/4aoux9fPMXJzaeeSmrXnFx,https://api.spotify.com/v1/audio-analysis/4aoux9fPMXJzaeeSmrXnFx,420000,4
0.705,0.656,2,-7.12,1,0.181,0.535,0.0,0.11,0.556,75.516,audio_features,2Z2ybtADkGRviV211zaPan,spotify:track:2Z2ybtADkGRviV211zaPan,https://api.spotify.com/v1/tracks/2Z2ybtADkGRviV211zaPan,https://api.spotify.com/v1/audio-analysis/2Z2ybtADkGRviV211zaPan,167724,4
0.853,0.709,11,-8.053,1,0.172,0.77,0.000815,0.106,0.426,90.034,audio_features,5dVkXg7SnQqcmVDLrIvsa9,spotify:track:5dVkXg7SnQqcmVDLrIvsa9,https://api.spotify.com/v1/tracks/5dVkXg7SnQqcmVDLrIvsa9,https://api.spotify.com/v1/audio-analysis/5dVkXg7SnQqcmVDLrIvsa9,162167,4
0.67,0.701,1,-8.134,0,0.193,0.382,0.0,0.0919,0.506,83.065,audio_features,21G7H1uYXZ5OTMfjnkGZXC,spotify:track:21G7H1uYXZ5OTMfjnkGZXC,https://api.spotify.com/v1/tracks/21G7H1uYXZ5OTMfjnkGZXC,https://api.spotify.com/v1/audio-analysis/21G7H1uYXZ5OTMfjnkGZXC,283250,4
0.837,0.548,1,-9.089,1,0.235,0.0252,0.0,0.11,0.379,143.959,audio_features,6LQChYotKYyQgDTzlI8H0h,spotify:track:6LQChYotKYyQgDTzlI8H0h,https://api.spotify.com/v1/tracks/6LQChYotKYyQgDTzlI8H0h,https://api.spotify.com/v1/audio-analysis/6LQChYotKYyQgDTzlI8H0h,197457,4
0.891,0.494,9,-11.862,0,0.317,0.00388,0.0,0.174,0.739,139.957,audio_features,5YIxphdgDGpLiudXwaRvUP,spotify:track:5YIxphdgDGpLiudXwaRvUP,https://api.spotify.com/v1/tracks/5YIxphdgDGpLiudXwaRvUP,https://api.spotify.com/v1/audio-analysis/5YIxphdgDGpLiudXwaRvUP,233183,4
0.584,0.781,11,-11.664,0,0.375,0.672,0.0,0.441,0.635,171.913,audio_features,33O0ER11NttTvZzFgEEJZZ,spotify:track:33O0ER11NttTvZzFgEEJZZ,https://api.spotify.com/v1/tracks/33O0ER11NttTvZzFgEEJZZ,https://api.spotify.com/v1/audio-analysis/33O0ER11NttTvZzFgEEJZZ,189582,4
0.682,0.615,10,-12.873,0,0.217,0.41,0.0,0.118,0.659,175.235,audio_features,4X0y7qdpbS9isqx0hwm6VD,spotify:track:4X0y7qdpbS9isqx0hwm6VD,https://api.spotify.com/v1/tracks/4X0y7qdpbS9isqx0hwm6VD,https://api.spotify.com/v1/audio-analysis/4X0y7qdpbS9isqx0hwm6VD,175438,4
0.582,0.709,11,-11.616,0,0.546,0.725,0.0,0.27,0.591,171.939,audio_features,2i5enElmLDlTORpU2BKGpz,spotify:track:2i5enElmLDlTORpU2BKGpz,https://api.spotify.com/v1/tracks/2i5enElmLDlTORpU2BKGpz,https://api.spotify.com/v1/audio-analysis/2i5enElmLDlTORpU2BKGpz,227596,4
0.792,0.321,10,-12.577,1,0.243,0.229,0.0,0.115,0.475,87.972,audio_features,1LYsAZuMxq63RgV9VLCMtQ,spotify:track:1LYsAZuMxq63RgV9VLCMtQ,https://api.spotify.com/v1/tracks/1LYsAZuMxq63RgV9VLCMtQ,https://api.spotify.com/v1/audio-analysis/1LYsAZuMxq63RgV9VLCMtQ,182514,4
0.872,0.53,6,-8.773,1,0.151,0.152,4.98e-06,0.0718,0.37,160.982,audio_features,1u8hOF9TJ9vfUMmKnItcbu,spotify:track:1u8hOF9TJ9vfUMmKnItcbu,https://api.spotify.com/v1/tracks/1u8hOF9TJ9vfUMmKnItcbu,https://api.spotify.com/v1/audio-analysis/1u8hOF9TJ9vfUMmKnItcbu,167105,4
"{'status': 404, 'message': 'analysis not found'}",,,,,,,,,,,,,,,,,,
,0.556,0.143,3.0,-16.126,1.0,0.0759,0.995,4.08e-05,0.303,0.542,122.81,audio_features,2gxZ0m3W7thBisCb000N2z,spotify:track:2gxZ0m3W7thBisCb000N2z,https://api.spotify.com/v1/tracks/2gxZ0m3W7thBisCb000N2z,https://api.spotify.com/v1/audio-analysis/2gxZ0m3W7thBisCb000N2z,177920.0,4.0
,0.461,0.0644,6.0,-12.071,1.0,0.0668,0.995,0.41,0.104,0.439,76.925,audio_features,7M5WpLI3P9hKR1hob6ypxP,spotify:track:7M5WpLI3P9hKR1hob6ypxP,https://api.spotify.com/v1/tracks/7M5WpLI3P9hKR1hob6ypxP,https://api.spotify.com/v1/audio-analysis/7M5WpLI3P9hKR1hob6ypxP,170449.0,3.0
,0.665,0.249,9.0,-16.323,1.0,0.0939,0.991,0.0,0.0773,0.556,121.913,audio_features,6JukjVEKMiyjygFEW27IRm,spotify:track:6JukjVEKMiyjygFEW27IRm,https://api.spotify.com/v1/tracks/6JukjVEKMiyjygFEW27IRm,https://api.spotify.com/v1/audio-analysis/6JukjVEKMiyjygFEW27IRm,177816.0,4.0
,0.377,0.154,7.0,-14.257,1.0,0.043,0.992,0.0,0.351,0.258,86.515,audio_features,6sKZZbJks2c8wCBDl452uo,spotify:track:6sKZZbJks2c8wCBDl452uo,https://api.spotify.com/v1/tracks/6sKZZbJks2c8wCBDl452uo,https://api.spotify.com/v1/audio-analysis/6sKZZbJks2c8wCBDl452uo,173627.0,4.0
,0.32,0.354,5.0,-15.736,1.0,0.324,0.969,0.0,0.329,0.425,43.052,audio_features,7iHWID8dX6tDjkJupkNslU,spotify:track:7iHWID8dX6tDjkJupkNslU,https://api.spotify.com/v1/tracks/7iHWID8dX6tDjkJupkNslU,https://api.spotify.com/v1/audio-analysis/7iHWID8dX6tDjkJupkNslU,175080.0,4.0
,0.655,0.172,0.0,-16.563,1.0,0.0966,0.995,0.0,0.353,0.577,79.162,audio_features,20UEeY3w5GnT6YgQ7GQVk6,spotify:track:20UEeY3w5GnT6YgQ7GQVk6,https://api.spotify.com/v1/tracks/20UEeY3w5GnT6YgQ7GQVk6,https://api.spotify.com/v1/audio-analysis/20UEeY3w5GnT6YgQ7GQVk6,170553.0,4.0
,0.559,0.122,2.0,-20.735,1.0,0.0755,0.995,0.208,0.253,0.357,66.893,audio_features,2OITiG9RVeRPneBmKkPPpe,spotify:track:2OITiG9RVeRPneBmKkPPpe,https://api.spotify.com/v1/tracks/2OITiG9RVeRPneBmKkPPpe,https://api.spotify.com/v1/audio-analysis/2OITiG9RVeRPneBmKkPPpe,170520.0,4.0
,0.591,0.153,6.0,-17.037,1.0,0.0456,0.996,0.000115,0.176,0.625,90.772,audio_features,4Ndke98No5jCneMY0XF799,spotify:track:4Ndke98No5jCneMY0XF799,https://api.spotify.com/v1/tracks/4Ndke98No5jCneMY0XF799,https://api.spotify.com/v1/audio-analysis/4Ndke98No5jCneMY0XF799,163008.0,1.0
,0.56,0.191,7.0,-20.234,1.0,0.169,0.992,0.000654,0.265,0.404,133.412,audio_features,4nF9FClxTf2VpQbNCtico8,spotify:track:4nF9FClxTf2VpQbNCtico8,https://api.spotify.com/v1/tracks/4nF9FClxTf2VpQbNCtico8,https://api.spotify.com/v1/audio-analysis/4nF9FClxTf2VpQbNCtico8,174912.0,4.0
0.808,0.537,1,-4.969,1,0.297,0.041,0.0,0.373,0.141,147.191,audio_features,673SBy47tgmCzI0GRklgeF,spotify:track:673SBy47tgmCzI0GRklgeF,https://api.spotify.com/v1/tracks/673SBy47tgmCzI0GRklgeF,https://api.spotify.com/v1/audio-analysis/673SBy47tgmCzI0GRklgeF,121255,4
0.519,0.435,0,-11.602,1,0.319,0.119,4.39e-05,0.156,0.176,142.517,audio_features,5jG3HFxBn727HgGVN303vG,spotify:track:5jG3HFxBn727HgGVN303vG,https://api.spotify.com/v1/tracks/5jG3HFxBn727HgGVN303vG,https://api.spotify.com/v1/audio-analysis/5jG3HFxBn727HgGVN303vG,91371,1
0.772,0.446,0,-6.733,0,0.12,0.0104,0.000415,0.166,0.306,76.513,audio_features,5y9Eu5W8K04X0eTZCcZl4W,spotify:track:5y9Eu5W8K04X0eTZCcZl4W,https://api.spotify.com/v1/tracks/5y9Eu5W8K04X0eTZCcZl4W,https://api.spotify.com/v1/audio-analysis/5y9Eu5W8K04X0eTZCcZl4W,121185,4
0.603,0.628,1,-10.223,1,0.286,0.612,0.0,0.283,0.246,127.973,audio_features,2P3T7gxspPVMsZvqTdG18d,spotify:track:2P3T7gxspPVMsZvqTdG18d,https://api.spotify.com/v1/tracks/2P3T7gxspPVMsZvqTdG18d,https://api.spotify.com/v1/audio-analysis/2P3T7gxspPVMsZvqTdG18d,217432,4
0.913,0.302,0,-10.655,1,0.415,0.397,0.0,0.0611,0.673,117.255,audio_features,4yRdVICC8cp0bCkLLZULv2,spotify:track:4yRdVICC8cp0bCkLLZULv2,https://api.spotify.com/v1/tracks/4yRdVICC8cp0bCkLLZULv2,https://api.spotify.com/v1/audio-analysis/4yRdVICC8cp0bCkLLZULv2,107183,4
0.673,0.433,2,-11.911,1,0.304,0.452,1.78e-06,0.0967,0.647,139.841,audio_features,43knqxCzDAgQGig9nXnv7s,spotify:track:43knqxCzDAgQGig9nXnv7s,https://api.spotify.com/v1/tracks/43knqxCzDAgQGig9nXnv7s,https://api.spotify.com/v1/audio-analysis/43knqxCzDAgQGig9nXnv7s,96431,4
0.724,0.462,8,-6.913,1,0.214,0.00273,7.32e-06,0.0913,0.0678,149.999,audio_features,4x7pphevx9lmReJHn8f2S6,spotify:track:4x7pphevx9lmReJHn8f2S6,https://api.spotify.com/v1/tracks/4x7pphevx9lmReJHn8f2S6,https://api.spotify.com/v1/audio-analysis/4x7pphevx9lmReJHn8f2S6,183205,4
0.613,0.412,10,-9.703,0,0.0601,0.0238,0.0,0.11,0.469,140.021,audio_features,2IC5SdZjnqUD9tepJYcGc7,spotify:track:2IC5SdZjnqUD9tepJYcGc7,https://api.spotify.com/v1/tracks/2IC5SdZjnqUD9tepJYcGc7,https://api.spotify.com/v1/audio-analysis/2IC5SdZjnqUD9tepJYcGc7,121022,4
0.698,0.478,2,-9.971,1,0.336,0.143,0.0,0.115,0.164,134.028,audio_features,7d49xpdmb322adNnrCgdQb,spotify:track:7d49xpdmb322adNnrCgdQb,https://api.spotify.com/v1/tracks/7d49xpdmb322adNnrCgdQb,https://api.spotify.com/v1/audio-analysis/7d49xpdmb322adNnrCgdQb,113522,4
0.746,0.423,1,-10.997,1,0.249,0.0101,0.0,0.352,0.365,159.974,audio_features,0ZNIyQXtwIVb4rYKzv4QZy,spotify:track:0ZNIyQXtwIVb4rYKzv4QZy,https://api.spotify.com/v1/tracks/0ZNIyQXtwIVb4rYKzv4QZy,https://api.spotify.com/v1/audio-analysis/0ZNIyQXtwIVb4rYKzv4QZy,144266,4
0.642,0.352,8,-11.767,1,0.0943,0.977,0.174,0.0848,0.904,209.085,audio_features,43dLpXThkIV49BXQzVnQbe,spotify:track:43dLpXThkIV49BXQzVnQbe,https://api.spotify.com/v1/tracks/43dLpXThkIV49BXQzVnQbe,https://api.spotify.com/v1/audio-analysis/43dLpXThkIV49BXQzVnQbe,173875,4
